name	score	loc	scale	arg
genpareto	3.94811869067759e-07	0.0009999999885563055	116.18866807109448	(np.float64(1.5361531725798252),)
pareto	3.9481190137279523e-07	-75.63511279467424	75.63611279467423	(np.float64(0.6509768052213779),)
lomax	3.948205509343125e-07	0.0009999999936393315	75.63233196965072	(np.float64(0.6509585103411584),)
fisk	4.057194177253782e-07	0.0009999999999999987	150.55850341261225	(np.float64(0.7520358344139741),)
lognorm	4.5311093902905765e-07	-0.18603247256060154	148.39769551889398	(np.float64(2.378357285296347),)
weibull_min	5.403207098398128e-07	0.0009999999999999998	1472.6735320175353	(np.float64(0.4334732070017053),)
expon	6.458659590173115e-07	0.001	2361.7642717699996	()
gamma	1.2427306059916549e-06	0.000999999999998526	4.321559912024329	(np.float64(0.00010053187126690745),)
