name	score	bootstrap_score	bootstrap_pass	loc	scale	arg
weibull_min	1.9402786136638968e-11	0.2	True	0.9999999999999998	9889.330371302254	(np.float64(0.5158117630070995),)
lognorm	2.0308020542265466e-11	0.0	False	-3.348010715876545	3726.3132941782096	(np.float64(2.052863444079228),)
expon	2.0537966154160914e-11	0.0	False	1.0	21952.55344162344	()
fisk	2.0750270473757414e-11	0.0	False	0.9999999428081814	3708.1458477646734	(np.float64(0.8082929461903994),)
genpareto	2.1221220051641776e-11	0.0	False	0.9999999982061626	2613.9215077377125	(np.float64(1.5290314613413556),)
pareto	2.1221224294380272e-11	0.0	False	-1708.5280022026818	1709.5280022026816	(np.float64(0.6540092290546915),)
lomax	2.1270768433945016e-11	0.0	False	0.9199654526160201	1729.6868606568787	(np.float64(0.6615341899339899),)
gamma	2.5707738578515826e-11	0.0	False	123344434.15302655	1.3476048632256983e-17	(np.float64(0.00010172981152113629),)
