table	n_sessions	n_singletons	pct_singletons	pct_lt_1s	pct_lt_5s	pct_lt_60s	pct_gt_1h	pct_gt_4h	pct_gt_8h	median_s	mean_s	p90_s	p95_s	p99_s	max_s
sessions_hdbscan_mcs3_ms2_e0	2778882	928054	33.4	33.4	34.33	60.43	7.07	3.49	2.19	89.0	3602.1	4126.0	15532.0	84895.0	655352.0
