name	score	bootstrap_score	bootstrap_pass	loc	scale	arg
weibull_min	2.65068087641442e-06	0.4	True	0.0009999999999999998	407.0276144191961	(np.float64(0.5154426106452483),)
lognorm	2.869085508781543e-06	0.0	False	-0.47670079917347113	209.37778890174704	(np.float64(2.18153573400767),)
fisk	3.1818728072919554e-06	0.0	False	0.0009999999999999822	182.7935353942304	(np.float64(0.7342465800821989),)
genpareto	3.242862392232695e-06	0.0	False	0.000999999989882508	214.27710999131725	(np.float64(1.1765500338843697),)
pareto	3.3385294658114533e-06	0.0	False	-197.51625540997014	197.51725540997012	(np.float64(0.8630848796330324),)
lomax	3.3385299873001588e-06	0.0	False	0.0009999999991426802	197.51736154011098	(np.float64(0.8630850282749867),)
expon	6.569454187818297e-06	0.0	False	0.001	933.2593197499999	()
gamma	1.2046290760311008e-05	0.0	False	0.0009999999999999961	4.268351049820348	(np.float64(0.0005946833255686176),)
