name	score	loc	scale	arg
lognorm	2.485273634182875e-07	-0.4618242679340219	212.7158478008737	(np.float64(2.191129535188413),)
fisk	2.593791973026116e-07	0.000999999999999997	223.53330839799503	(np.float64(0.8101476652727828),)
pareto	3.4078072470855173e-07	-201.40779223185493	201.4087922318549	(np.float64(0.8627016856388203),)
genpareto	3.4078544852475674e-07	0.00099999999753741	233.46424432406656	(np.float64(1.1591453228433797),)
lomax	3.410763548242818e-07	0.0009995434364092194	201.53611876012917	(np.float64(0.8629356079543191),)
weibull_min	5.750634346061114e-07	0.0009999999999999998	369.9899633302607	(np.float64(0.49222530953052646),)
expon	3.776757051020596e-06	0.001	959.3005963400001	()
gamma	9.44594672975553e-06	0.0009999999999999998	4.256742617222466	(np.float64(0.0004880675708495506),)
