name	score	loc	scale	arg
gamma	4.6665911411098507e-07	0.0009999999999999998	271969.515704537	(np.float64(0.05982458183861243),)
fisk	2.6219889594970315e-07	0.000999999999999941	117.74831373629206	(np.float64(0.7323012970890652),)
lognorm	2.8871973969051345e-07	-0.019748715180392555	118.75280845507979	(np.float64(2.824861435622531),)
lomax	3.085775250540272e-07	0.0009999976981226186	31.485023683948974	(np.float64(0.4847459115356192),)
genpareto	3.0858020214105583e-07	0.0009999999991451031	64.94970257172835	(np.float64(2.0629606484763308),)
pareto	3.0858020258481523e-07	-31.48311070804976	31.48411070804976	(np.float64(0.4847459708406059),)
weibull_min	3.6597638379702344e-07	0.0009999999999999998	8028.3441837642185	(np.float64(0.3029249178949539),)
expon	4.26541978626406e-07	0.001	6943.262315739999	()
