table	n_sessions	n_singletons	pct_singletons	pct_lt_1s	pct_lt_5s	pct_lt_60s	pct_gt_1h	pct_gt_4h	pct_gt_8h	median_s	mean_s	p90_s	p95_s	p99_s	max_s
sessions_hdbscan_mcs3_ms2_e300	1511343	427153	28.26	28.26	28.52	37.0	14.05	6.74	4.21	548.0	6530.1	12992.0	34432.0	113839.0	682690.0
