table	n_sessions	n_singletons	pct_singletons	pct_lt_1s	pct_lt_5s	pct_lt_60s	pct_gt_1h	pct_gt_4h	pct_gt_8h	median_s	mean_s	p90_s	p95_s	p99_s	max_s
sessions_hdbscan_mcs3_ms3_e300	1064493	438507	41.19	41.43	41.46	45.49	15.23	7.71	5.0	845.0	9365.2	22713.0	49234.0	153936.0	682690.0
