table	n_sessions	n_singletons	pct_singletons	pct_lt_1s	pct_lt_5s	pct_lt_60s	pct_gt_1h	pct_gt_4h	pct_gt_8h	median_s	mean_s	p90_s	p95_s	p99_s	max_s
sessions_hdbscan_mcs2_ms1_e60	2529391	366874	14.5	14.52	21.07	49.69	5.66	2.47	1.42	83.0	1864.6	1472.0	6117.0	43459.0	6714193.0
