table	n_sessions	n_singletons	pct_singletons	pct_lt_1s	pct_lt_5s	pct_lt_60s	pct_gt_1h	pct_gt_4h	pct_gt_8h	median_s	mean_s	p90_s	p95_s	p99_s	max_s
sessions_dbscan_e5_ms2	8372944	6703003	80.06	80.06	93.49	99.97	0.0	0.0	0.0	3.0	4.9	9.0	12.0	24.0	21243.0
