name	score	loc	scale	arg
lognorm	1.6610716677649749e-09	-20.87947267667399	5219.762689765651	(np.float64(1.9357574881135708),)
fisk	3.2204009067021354e-09	0.0008169999999994737	5280.338347297709	(np.float64(0.8539466478900217),)
lomax	3.6187143161385336e-09	0.0008169999909446411	3445.6930677800465	(np.float64(0.7832888709725132),)
pareto	3.6241802592554466e-09	-3446.663818992588	3446.6646359925876	(np.float64(0.7831189851633625),)
genpareto	3.6374850974513255e-09	0.0007296374665756861	4405.761272120213	(np.float64(1.275609947722186),)
weibull_min	2.1074725785417438e-08	0.0008169999999999999	29197.48609867709	(np.float64(0.6086938097500112),)
expon	4.0815162051382e-08	0.000817	23409.063439749505	()
gamma	7.228312269378733e-08	0.0008169999999999999	3.3702989229962528	(np.float64(5.435829874229961e-05),)
