name	score	loc	scale	arg
weibull_min	3.9753314566854816e-08	0.0020399999999999945	6773.848052202565	(np.float64(0.437888900746408),)
genpareto	4.879043795528114e-09	0.0020399999971284282	800.8008545527284	(np.float64(2.326728759209458),)
pareto	4.879045726356609e-09	-344.1726400921986	344.17468009219857	(np.float64(0.42978796511398454),)
lomax	4.8790507918599065e-09	0.002039999994162294	344.1749770489068	(np.float64(0.42978798256132245),)
lognorm	1.858530611899215e-08	-0.11028639454277207	1934.9424293307034	(np.float64(2.5747384782245746),)
fisk	2.381773122481746e-08	0.0020399999999998375	2176.9815999130215	(np.float64(0.6074455575289883),)
expon	1.25119235700813e-07	0.00204	18312.37373215346	()
gamma	1.7155597367232188e-07	0.0020399999999999997	3.0576654562181957	(np.float64(5.8021208129481307e-05),)
