name	score	loc	scale	arg
weibull_min	2.620705382086392e-06	0.0009999999999999998	213.0810928390556	(np.float64(0.5924823744129193),)
lognorm	1.5686418482718432e-06	-0.7189379110537114	104.74616019773562	(np.float64(1.9302891202748966),)
fisk	3.4755109469449035e-06	0.0009999999999999998	140.40558192879882	(np.float64(0.8366315851238166),)
lomax	7.435543663071357e-06	0.0009999999971450067	190.39720155192413	(np.float64(1.3536480432790616),)
pareto	7.708104386499991e-06	-190.78862251381236	190.78962251381233	(np.float64(1.3153359988696662),)
genpareto	7.715706899319188e-06	0.0009999999812112328	145.10686026532986	(np.float64(0.7594946903390352),)
expon	2.9072562216331425e-05	0.001	361.03663549000004	()
gamma	8.556321928841247e-05	0.0009999999999999998	4.274795403657929	(np.float64(0.002340319212123961),)
