name	score	loc	scale	arg
fisk	5.40810611096331e-09	600.0113019974696	7606.20173102465	(np.float64(0.7770094795302908),)
weibull_min	5.573923804060642e-09	600.0113019999999	12901.102146025369	(np.float64(0.5722155044745221),)
lognorm	2.944901133677311e-10	593.5731245374324	4733.931366550982	(np.float64(2.028426143598865),)
lomax	2.461389479468396e-09	600.0112893521547	3517.758066175577	(np.float64(0.805977231393223),)
pareto	2.4675170507165564e-09	-2921.219066743429	3521.2303687434287	(np.float64(0.8062403968791275),)
genpareto	2.4711757645882074e-09	600.0110831903247	4369.450253976749	(np.float64(1.2405225247950833),)
expon	3.647636379234683e-08	600.011302	21902.872111471333	()
gamma	6.995000328390432e-08	600.0113019999999	3.1162807375767088	(np.float64(4.8171505946464734e-05),)
