name	score	bootstrap_score	bootstrap_pass	loc	scale	arg
genpareto	1.373730413043186e-06	0.0	False	0.9999999999888398	184.76806174925093	(np.float64(0.603150337387049),)
lomax	1.3799860186628994e-06	0.0	False	0.9999999999999192	233.8901477363517	(np.float64(1.4365021715320774),)
pareto	1.3916203582515604e-06	0.0	False	-236.19873358550836	237.19873358550834	(np.float64(1.436371735070775),)
lognorm	2.228443550918381e-06	0.0	False	-0.2556391129178553	120.23998771680353	(np.float64(1.8153742497644936),)
fisk	2.9065723036046395e-06	0.0	False	0.9999999999999998	109.96336622348792	(np.float64(0.8295997837689022),)
expon	3.7548841023317353e-06	0.0	False	1.0	385.63220825	()
weibull_min	7.35658669834137e-06	0.0	False	0.9999999999999999	10.518206584358824	(np.float64(0.3103642105676978),)
gamma	1.0151665888360568e-05	0.0	False	0.9999999999999998	4.277241070623688	(np.float64(4.635742744617709e-05),)
