name	score	bootstrap_score	bootstrap_pass	loc	scale	arg
lognorm	0.012287939373595076	0.9	True	0.9999999999999998	0.6692984998989636	(np.float64(9.396700183410324),)
genpareto	0.0018930009907213528	0.0	False	0.9999940914805443	10.01688862695875	(np.float64(0.2074498467025127),)
pareto	0.0018930185855945295	0.0	False	-47.29516196430841	48.295161964308406	(np.float64(4.8213309752123),)
lomax	0.0020673986009456516	0.0	False	0.9999999999998623	119.13666448319705	(np.float64(10.291492242096208),)
expon	0.002295879154676931	0.0	False	1.0	12.71744	()
fisk	0.0028667247402427384	0.0	False	0.6988938879482004	7.3854483537702125	(np.float64(1.3698761622110744),)
weibull_min	0.0165477618477722	0.0	False	8.999999999999998	1.099723016549905	(np.float64(0.35726272022302513),)
gamma	0.020433107850589233	0.0	False	0.9999999999999999	3.316564859211824	(np.float64(0.009373562882345405),)
