table	n_sessions	n_singletons	pct_singletons	pct_lt_1s	pct_lt_5s	pct_lt_60s	pct_gt_1h	pct_gt_4h	pct_gt_8h	median_s	mean_s	p90_s	p95_s	p99_s	max_s
sessions_hdbscan_mcs5_ms1_e300	1406140	664792	47.28	47.28	47.28	49.4	16.75	8.86	5.95	1206.0	12885.2	34126.0	72933.0	189245.0	682690.0
