name	score	loc	scale	arg
lognorm	9.539385187950153e-09	-0.08438139158054188	2221.0296614606473	(np.float64(3.0317449373353873),)
lomax	1.9758224090342332e-09	0.0005565981669098446	614.968257209709	(np.float64(0.4582745986777359),)
genpareto	1.9776022623842286e-09	0.0005569999849761758	1343.0219156656967	(np.float64(2.185597754064851),)
pareto	1.977606905734195e-09	-614.4875830441629	614.4881400441628	(np.float64(0.45754092444225414),)
fisk	1.1151298877935182e-08	0.0005569999999973288	3070.2375362940857	(np.float64(0.5878213137079845),)
weibull_min	4.027767678367266e-08	0.0005569999999999999	24772.8475672579	(np.float64(0.47285406043245654),)
expon	8.483812011418443e-08	0.000557	22425.16185115964	()
gamma	1.1033612395467961e-07	-512304.7567354562	3071.0087231613124	(np.float64(174.2025282027488),)
