name	score	loc	scale	arg
weibull_min	1.8039597618326989e-09	1200.0133919999998	16577.14376619667	(np.float64(0.6030304974555324),)
fisk	7.327018453902734e-10	1200.0133740609176	5787.956005817456	(np.float64(0.9641169485881795),)
genpareto	1.76950267991761e-09	1199.9931306634217	7314.683516340485	(np.float64(0.9945720295617775),)
lognorm	1.9585484358147748e-10	1176.7388643761215	6912.679944709094	(np.float64(1.8469788201228048),)
pareto	1.77906146793512e-09	-6163.035947626886	7363.049339626886	(np.float64(1.0049211807408294),)
lomax	1.7814400127443396e-09	1200.0133492546784	7365.135237953678	(np.float64(1.0047882529244108),)
expon	1.7765706809844803e-08	1200.013392	25866.04917374293	()
gamma	4.1303634045649874e-08	1200.0133919999998	2.946047117355283	(np.float64(6.14738500909135e-05),)
