table	n_sessions	n_singletons	pct_singletons	pct_lt_1s	pct_lt_5s	pct_lt_60s	pct_gt_1h	pct_gt_4h	pct_gt_8h	median_s	mean_s	p90_s	p95_s	p99_s	max_s
sessions_hdbscan_mcs2_ms2_e60	2119316	643821	30.38	30.39	30.69	44.42	9.5	4.66	2.92	193.0	4564.4	6982.0	22595.0	92094.0	655352.0
