table	n_sessions	n_singletons	pct_singletons	pct_lt_1s	pct_lt_5s	pct_lt_60s	pct_gt_1h	pct_gt_4h	pct_gt_8h	median_s	mean_s	p90_s	p95_s	p99_s	max_s
sessions_tukey_k1_7	1626633	0	0.0	20.46	25.24	47.15	9.31	5.18	3.54	141.0	8340.4	5413.0	23587.0	248859.0	709015.0
