name	score	loc	scale	arg
fisk	2.7448352096010297e-07	0.0009999999999999944	119.69889987162037	(np.float64(0.6447268243498645),)
gamma	4.615965045993734e-07	0.0009999999999999998	282798.84499361913	(np.float64(0.06278199636120958),)
lognorm	2.841467613354682e-07	-0.019902619208144467	122.60328252003525	(np.float64(2.8102442507022642),)
genpareto	3.061643036835159e-07	0.0009999999902253714	64.998218975247	(np.float64(2.0913741432804187),)
pareto	3.0675831366670556e-07	-30.775462552548912	30.77646255254891	(np.float64(0.47659373689777873),)
lomax	3.067792149105401e-07	0.0009999745614801868	30.790947506825816	(np.float64(0.47693112860275444),)
weibull_min	3.7050258109845253e-07	0.0009999999999999998	8962.46440138757	(np.float64(0.29290790633170694),)
expon	4.316809856230503e-07	0.001	7336.72458301	()
