name	score	bootstrap_score	bootstrap_pass	loc	scale	arg
gamma	-0.8668951691091011	0.2	True	0.9999999999999999	276480.82255760994	(np.float64(0.07852345404733667),)
expon	-3.000434077479319	0.0	False	1.0	8841.063227480001	()
fisk	-3.000434077479319	0.0	False	0.999999999999999	165.9321852375541	(np.float64(0.70107491241831),)
pareto	-3.000434077479319	0.0	False	-41.22272176415712	42.222721764157114	(np.float64(0.48404962686972447),)
lomax	-3.000434077479319	0.0	False	0.9999999995875601	42.22249624020979	(np.float64(0.4840489841262331),)
genpareto	-3.000434077479319	0.0	False	0.9999999999738247	87.22804166239894	(np.float64(2.065905591498831),)
weibull_min	-1.8864907251724818	0.0	False	0.9999999999999998	11573.336694074467	(np.float64(0.3125069028683618),)
						
