name	score	bootstrap_score	bootstrap_pass	loc	scale	arg
expon	-3.000434077479319	0.0	False	1.0	15074.39746330879	()
fisk	-3.000434077479319	0.0	False	0.9999999999999999	202.42427900719701	(np.float64(0.44244467896364703),)
pareto	-3.000434077479319	0.0	False	-24.400295931410525	25.400295931410522	(np.float64(0.2896156838725169),)
lomax	-3.000434077479319	0.0	False	0.9999999999984623	28.064588705413463	(np.float64(0.2887363286506076),)
genpareto	-3.000434077479319	0.0	False	0.9999999999996363	87.7034271194461	(np.float64(3.452854079323107),)
weibull_min	-1.8864907251724818	0.0	False	0.9999999999999998	19108.16401014969	(np.float64(0.3306465708887417),)
gamma	-0.48192013760143115	0.0	False	0.9999999999999966	4.363264941632989	(np.float64(7.341377804419375e-05),)
						
